IdR,nom_repas,date_repas,adr_repas,nom_chevalier_dame
3910,Festin des chevaliers #8777,2016-01-14,"47, rue de Renard, 35922 Mathieu-la-Forêt",Louis Sauvage
3911,Souper d'apparat #937,2002-07-16,"boulevard de Pages, 92778 Saint ManonVille",Étienne Rousset
3912,Déjeuner des preux #9833,2015-12-09,"37, rue Georges Chauveau, 65351 Chartier",Françoise Noël-Lefebvre
3913,Festin des chevaliers #1666,2014-04-19,"7, avenue de Carre, 97279 Paul-les-Bains",Geneviève du Pereira
3914,Déjeuner des preux #8489,2009-10-31,"85, rue Arnaude Picard, 62473 Ledoux",Théodore Leconte
3915,Agapes fraternelles #1999,2015-05-27,"246, rue Édouard Joseph, 82995 Roux-sur-Jacques",Lucy-Laurence Imbert
3916,Festin des chevaliers #2904,2013-10-03,"2, avenue de Laurent, 62512 Teixeira",Josette Lenoir
3917,Agapes fraternelles #5324,2009-10-24,"5, rue Margaud Lecomte, 54716 Morvan",Arthur Gros-Barbe
3918,Banquet royal #8255,2022-03-19,"3, avenue Philippine Lelièvre, 51659 LemaîtreVille",Patricia Maillot
3919,Festin des chevaliers #5606,2009-03-15,"boulevard Gay, 75832 PagesBourg",Céline Grégoire de Caron
3920,Souper d'apparat #2968,2024-01-29,"502, chemin de Toussaint, 10813 Rémy-sur-Mer",Benjamin Mahe
3921,Festin des chevaliers #5979,2006-05-18,"93, chemin Seguin, 38645 Samson",Thibault Royer-Marion
3922,Banquet royal #6555,2023-09-22,"rue Hortense Lopez, 35768 Ferreira",Marine Antoine
3923,Agapes fraternelles #6669,2019-06-20,"83, rue de Peron, 11655 Antoinenec",Frédéric Lebrun
3924,Souper d'apparat #497,2016-01-17,"avenue Moreno, 26335 Pires",Colette Samson de la Vidal
3925,Banquet royal #6241,2019-10-08,"4, rue Valérie Carre, 33470 GomesVille",Benoît Roche de Marie
3926,Déjeuner des preux #1361,2019-06-01,"3, chemin de Hebert, 84375 Lambert",Virginie Delmas-Fernandes
3927,Festin des chevaliers #1436,2010-04-15,"445, rue Charles Jean, 40616 Marchal",Michelle Lopes
3928,Dîner de gala #4961,2015-11-18,"40, avenue Lucy Bruneau, 12936 LouisBourg",Christiane Klein
3929,Festin des chevaliers #9359,2019-06-06,"44, rue François, 94673 Saint Dianenec",Christophe Robin
3930,Souper d'apparat #6086,2024-04-09,"3, boulevard Dijoux, 08387 Perret-sur-Gilles",André Godard
3931,Dîner de gala #8254,2007-12-27,"68, rue de Coste, 63386 Saint Camilleboeuf",Olivier Dubois
3932,Souper d'apparat #9170,2019-06-25,"20, rue Fontaine, 74775 Lemonnier-les-Bains",Charlotte-Astrid Weber
3933,Agapes fraternelles #5420,2003-12-31,"7, rue Clerc, 19532 Valentinboeuf",Jacques Dos Santos
3934,Souper d'apparat #1225,2016-08-03,"9, boulevard Muller, 81267 Sainte Antoinette-la-Fo",Alice Le Bègue
3935,Souper d'apparat #3328,2003-06-26,"4, rue Joly, 73734 David",Agnès Teixeira
3936,Déjeuner des preux #4138,2014-08-07,"56, avenue Noémi Poulain, 49448 Techer",Hélène Rodriguez
3937,Déjeuner des preux #4654,2003-04-02,"3, rue Faivre, 85938 Barre",Claude Hervé
3938,Banquet royal #5700,2006-10-17,"917, rue de Gallet, 27944 Girard",Caroline Colin
3939,Souper d'apparat #2735,2012-04-24,"59, chemin Gros, 48685 Saint Franck",Yves Toussaint
3940,Déjeuner des preux #6695,2020-02-15,"10, chemin Moreno, 20117 Nicolas",Diane Charpentier
3941,Dîner de gala #6888,2004-03-28,"boulevard Perrin, 40256 Saint Lucy",Guillaume Boyer
3942,Festin des chevaliers #9189,2017-02-27,"chemin Michelle Lebon, 87706 Sainte Émilie",Thierry Dubois
3943,Banquet royal #5238,2022-04-15,"16, chemin de Albert, 79870 MoulinVille",Marcelle du Rousset
3944,Souper d'apparat #108,2005-01-07,"1, rue Virginie Bertin, 71397 Lejeune-sur-Lebreton",Nicolas Le Goff du Bernier
3945,Dîner de gala #9872,2013-02-23,"boulevard de Perret, 80394 Guichardboeuf",Olivie-Margot Cohen
3946,Souper d'apparat #4204,2015-03-14,"41, rue Édith Mallet, 04860 Sainte Arnaude",Maggie Le Renard
3947,Souper d'apparat #8658,2013-04-11,"45, chemin Gillet, 80849 Verdier-sur-Mer",Henri Lefort
3948,Dîner de gala #6812,2004-01-23,"1, boulevard Chevalier, 75197 Loiseau",Yves Andre
3949,Souper d'apparat #4731,2015-08-18,"123, boulevard de Moreno, 11434 Dijoux-sur-Navarro",Frédéric Rodrigues
3950,Souper d'apparat #6506,2001-08-05,"493, avenue Da Costa, 85703 Buisson",Éric-Yves Lopez
3951,Souper d'apparat #6502,2014-08-02,"14, chemin de Schmitt, 20484 Sainte Françoise",Augustin de la Gauthier
3952,Souper d'apparat #8576,2001-11-19,"54, boulevard Jeannine Evrard, 43945 Saint Martin",Aurélie Morin
3953,Souper d'apparat #2888,2000-01-06,"7, chemin de Chartier, 50954 Piresboeuf",Laurence Morel
3954,Dîner de gala #5616,2008-02-29,"4, rue Roche, 68667 Sainte Nathalie",Nath Le Collet
3955,Souper d'apparat #2058,2013-01-08,"3, boulevard Pereira, 09674 Saint Constance",Léon Seguin
3956,Agapes fraternelles #7408,2013-06-23,"4, chemin de Roche, 89357 Vallet",Lucie Bonneau du Allain
3957,Déjeuner des preux #8191,2024-08-30,"93, boulevard de Peltier, 20508 Leleu",Éric Roussel-Sanchez
3958,Festin des chevaliers #4911,2016-09-25,"rue Bonnin, 32877 Lopez",Virginie Poulain-Ramos
3959,Festin des chevaliers #2950,2018-11-05,"1, chemin Alix Boyer, 27880 Hamon-la-Forêt",Claude Pereira
3960,Souper d'apparat #7354,2001-06-11,"56, rue Peron, 37181 Sainte Éliseboeuf",Gabrielle Gilles
3961,Festin des chevaliers #9653,2006-07-20,"chemin Nath Ferrand, 13916 MaryBourg",Théophile Hardy
3962,Dîner de gala #4758,2001-08-13,"741, avenue Nathalie Fleury, 56881 Rodrigues-la-Fo",Thierry-Eugène Roche
3963,Souper d'apparat #5600,2011-10-17,"boulevard Philippe Colas, 49634 Rousseau",Josette Baron
3964,Banquet royal #9917,2017-11-17,"85, chemin Anaïs Marion, 22382 Teixeira",Luc Lamy
3965,Festin des chevaliers #2456,2013-09-11,"45, boulevard de Payet, 09273 Faivre",Joséphine Dumont
3966,Banquet royal #7243,2020-04-22,"rue Bousquet, 61378 Sainte Élodie-la-Forêt",Hélène Roussel-Seguin
3967,Souper d'apparat #3780,2015-08-29,"84, boulevard Martin, 48291 Brunel",Monique Fischer
3968,Dîner de gala #7948,2017-12-03,"16, boulevard Hubert, 56722 Gomez",Thérèse Fernandez
3969,Agapes fraternelles #8357,2024-10-15,"63, boulevard de Faure, 53476 Courtoisdan",Alphonse-Laurent Lagarde
3970,Agapes fraternelles #5100,2005-04-26,"chemin de Rolland, 97358 Raymond-sur-Mer",Zacharie Lopes
3971,Festin des chevaliers #4254,2010-12-15,"716, avenue Thérèse Denis, 38873 Perrier-la-Forêt",Alexandre Chartier
3972,Déjeuner des preux #4473,2006-10-14,"441, rue Brunel, 90901 Bigot-sur-Lamy",Simone Faure
3973,Déjeuner des preux #5684,2003-09-17,"1, rue de Tessier, 14189 Duhamel-sur-Carre",Aimée-Olivie Samson
3974,Banquet royal #6338,2014-10-09,"59, rue Besson, 31148 Barbe-la-Forêt",Adélaïde Clerc-Gilbert
3975,Déjeuner des preux #9532,2004-01-01,"57, avenue Lévy, 84396 Ramos",Monique Samson
3976,Festin des chevaliers #5996,2013-03-22,"1, rue Franck Bonneau, 67313 Letellierdan",Odette Sanchez-Lopes
3977,Agapes fraternelles #5875,2023-01-20,"1, boulevard de Masson, 80921 Sainte Isaac",Antoine-Timothée Hubert
3978,Agapes fraternelles #9100,2002-08-13,"35, rue Pierre Bouvet, 01507 Roy",Victor Boulanger
3979,Agapes fraternelles #1515,2014-07-29,"62, rue de Brunet, 64777 Payet",Caroline de De Oliveira
3980,Banquet royal #5392,2002-11-18,"43, rue Raymond Chauveau, 12810 Rousset",Auguste Cousin de la Dupont
3981,Agapes fraternelles #756,2003-03-05,"69, rue de Costa, 42504 Saint Jérôme-sur-Mer",Célina Gimenez
3982,Banquet royal #552,2024-03-10,"18, rue Édith Breton, 40893 Sainte Isabelle",Louis-Franck Roger
3983,Banquet royal #8229,2014-06-22,"rue Bernard Lévy, 48327 Buisson",Océane de la Roy
3984,Agapes fraternelles #2061,2007-11-18,"7, boulevard Charles Loiseau, 24375 Sainte MartinB",Louise Descamps
3985,Souper d'apparat #8120,2002-01-01,"1, rue de Diallo, 63722 Saint BenoîtBourg",Odette Maurice
3986,Déjeuner des preux #3751,2022-10-26,"67, rue de Marchal, 20269 Ramos",Gilbert Torres
3987,Agapes fraternelles #2671,2005-09-05,"100, boulevard Mace, 97623 Chauveau",Olivie Breton-Faivre
3988,Déjeuner des preux #2037,2014-07-03,"95, chemin Philippine Chevallier, 19402 Paris",Victoire-Marthe Renaud
3989,Déjeuner des preux #5435,2023-12-02,"47, chemin Gilles Guyot, 97233 MorvanVille",Honoré Le Delattre
3990,Dîner de gala #3294,2024-03-08,"avenue Chauvet, 97689 BlotBourg",Clémence Poirier
3991,Festin des chevaliers #1362,2021-08-18,"62, avenue de Nicolas, 61787 Le Gall-la-Forêt",Suzanne Aubert
3992,Festin des chevaliers #9795,2009-05-05,"79, rue Lemaire, 19240 Olivier-la-Forêt",Sébastien Buisson
3993,Agapes fraternelles #5635,2022-02-25,"94, chemin Gilles Martins, 92835 Teixeira-sur-Bouv",Amélie Gosselin
3994,Souper d'apparat #9043,2022-06-22,"68, rue de Lefebvre, 39901 Moreldan",Luce-Sylvie Leblanc
3995,Agapes fraternelles #1772,2019-10-15,"11, boulevard Thérèse Marin, 51877 MendèsVille",Geneviève Bouchet
3996,Festin des chevaliers #7612,2023-07-17,"11, rue de Chauvin, 86994 Saint Sylvie",Alphonse Hardy-Collet
3997,Dîner de gala #6749,2005-09-29,"44, chemin Petitjean, 16984 LeducBourg",Monique Mercier
3998,Agapes fraternelles #8955,2021-11-01,"851, boulevard Alexandre Chevallier, 69771 Pagesbo",Julie Barbe Le Petit
3999,Agapes fraternelles #5642,2006-06-27,"195, boulevard de Ribeiro, 36531 Mariondan",Julien Jourdan
4000,Banquet royal #2550,2008-08-10,"97, avenue Auguste Huet, 92150 BarreBourg",Raymond Devaux
4001,Déjeuner des preux #7149,2010-05-13,"20, chemin de Thierry, 38587 Guillet",Honoré Delorme
4002,Banquet royal #1634,2017-12-05,"8, rue Danielle Gimenez, 89835 Benard",Jeannine-Dorothée Sauvage
4003,Banquet royal #1907,2001-02-16,"8, avenue Lucas Hebert, 94263 Dos Santos",Éléonore Julien
4004,Souper d'apparat #4929,2020-12-22,"15, avenue Potier, 60978 Guyot",Margaud Voisin-Blanchet
4005,Festin des chevaliers #1578,2005-05-01,"rue Lefebvre, 78478 Guillaume",Clémence Vasseur
4006,Déjeuner des preux #991,2023-10-09,"69, boulevard Bertin, 75383 Schneider-sur-Legendre",Danielle-Céline Traore
4007,Festin des chevaliers #7470,2000-07-04,"25, chemin Adèle Joly, 86263 Chevalierdan",Charlotte-Jacqueline Potier
4008,Festin des chevaliers #4507,2024-06-27,"639, rue Paris, 44254 Benoit",Nathalie Delorme
4009,Souper d'apparat #8229,2022-11-23,"50, rue de Petitjean, 39553 Dufourboeuf",Inès de la Benoit
4010,Agapes fraternelles #5382,2020-08-28,"1, rue de Fernandez, 71420 Fouquet-sur-Leconte",Patricia Ruiz
4011,Dîner de gala #8868,2006-11-03,"rue Martinez, 68214 Marchandnec",Guillaume-Victor Léger
4012,Déjeuner des preux #4250,2004-06-11,"34, rue Roger Étienne, 50451 Hebert-la-Forêt",Christophe Klein
4013,Banquet royal #5762,2018-08-05,"227, avenue de Bodin, 49703 Bruneau-sur-Mer",Luc Paul
4014,Déjeuner des preux #3570,2007-01-27,"69, rue de Payet, 97662 Boulanger",Antoine Dupuy
4015,Dîner de gala #5449,2022-12-20,"90, chemin Potier, 97394 Sainte Rolandnec",Alexandre Barbier
4016,Banquet royal #1077,2003-12-04,"4, rue de Guichard, 97342 Morel",Cécile Turpin
4017,Agapes fraternelles #8670,2021-08-18,"3, chemin de Dupont, 92349 Da Silva-sur-Mer",Isaac Lévêque-Guibert
4018,Festin des chevaliers #8444,2004-11-13,"41, chemin de Godard, 17594 Chauvetdan",Gabrielle Carlier
4019,Souper d'apparat #2695,2008-04-14,"6, rue de Bernard, 02252 Perrin",Guillaume Besson
4020,Banquet royal #1450,2022-08-21,"20, rue Josette Dubois, 38729 Lagarde-sur-Gérard",Suzanne Pelletier
4021,Banquet royal #8431,2016-08-28,"909, boulevard Grégoire, 59292 Saint Noël",Georges Bodin
4022,Agapes fraternelles #5245,2021-12-06,"boulevard Le Gall, 17820 Garnier-sur-Lagarde",Hugues Dos Santos
4023,Banquet royal #5182,2012-05-02,"38, avenue Marin, 90363 Turpin",Aimé de Marin
4024,Banquet royal #7970,2021-01-04,"55, boulevard Céline Ramos, 05718 Gilles",Jules Julien
4025,Festin des chevaliers #9260,2020-01-13,"48, rue Delaunay, 35618 Maréchal",Bernard Chauveau
4026,Déjeuner des preux #3194,2015-08-06,"2, boulevard de Dumont, 44585 Godard-sur-Aubry",Maggie Gomes-Gaudin
4027,Festin des chevaliers #3180,2012-06-06,"4, avenue Sébastien Renaud, 91610 Perrin-les-Bains",Joseph Auger
4028,Souper d'apparat #172,2008-05-22,"1, avenue de Jacquot, 70637 Dupuydan",Théophile Faivre du Lagarde
4029,Agapes fraternelles #1835,2011-11-09,"1, rue Sabine Robert, 13972 Boucher",Laure de Hardy
4030,Souper d'apparat #3093,2013-04-04,"rue Guillou, 02569 Dupuis",Nath Michel
4031,Dîner de gala #6880,2008-04-28,"chemin Vidal, 09784 Denis-sur-Guérin",Émilie Munoz
4032,Déjeuner des preux #2836,2014-12-17,"chemin de Dufour, 02804 Marie-sur-Costa",Zoé Laurent
4033,Agapes fraternelles #2244,2014-01-18,"3, rue de Girard, 94750 Didierdan",Martine Dupont
4034,Festin des chevaliers #9734,2002-11-25,"32, rue Huet, 75637 Saint Élisenec",Adrien Goncalves
4035,Souper d'apparat #6278,2018-01-24,"59, chemin Christiane Dupont, 35943 Sainte Augusti",Margaux Bernard
4036,Déjeuner des preux #3815,2021-07-05,"3, boulevard de Blanc, 68720 Saint Thibaultdan",Émilie Louis
4037,Déjeuner des preux #326,2004-01-18,"rue Manon Costa, 26548 Merle-sur-Garcia",Aimée Carpentier
4038,Festin des chevaliers #6266,2020-07-15,"rue Maurice, 64522 De Sousa-les-Bains",Louis Louis-Durand
4039,Festin des chevaliers #7412,2018-01-18,"51, rue Victoire Masse, 06751 Evrard-sur-Mer",Sébastien Delaunay
4040,Festin des chevaliers #4942,2014-08-18,"536, boulevard Matthieu Tessier, 36895 Schneider-s",Aimée Meyer
4041,Banquet royal #7349,2007-11-17,"42, boulevard Legendre, 25751 Dijoux",Victor Sauvage
4042,Déjeuner des preux #6784,2013-06-20,"942, chemin Martine Gallet, 22489 Sainte Margot-la",Claude Normand
4043,Banquet royal #7369,2005-12-28,"35, avenue Jourdan, 55148 Saint Arthurdan",Michelle Parent
4044,Dîner de gala #9067,2007-07-27,"avenue Laetitia Lefèvre, 84416 Loiseaudan",Emmanuel de la Ribeiro
4045,Déjeuner des preux #3046,2001-03-22,"117, boulevard David Pruvost, 71406 Dumont-sur-Mer",Mathilde Lévêque de Carpentier
4046,Déjeuner des preux #4215,2022-08-29,"81, rue François, 27240 Leleuboeuf",William du Carpentier
4047,Dîner de gala #6286,2024-12-20,"73, rue Caroline Chevalier, 27543 Gonzaleznec",Théodore Charrier
4048,Festin des chevaliers #2966,2014-08-09,"52, chemin Brunet, 39577 Barre-les-Bains",Dominique Joly
4049,Dîner de gala #1191,2011-04-11,"91, chemin Jean Berthelot, 06181 Fabre-la-Forêt",Matthieu Vallée
4050,Déjeuner des preux #286,2014-08-08,"chemin Maggie Lefebvre, 59412 Fouquet",Éléonore Leblanc
4051,Dîner de gala #7002,2006-11-18,"32, rue Denise Dias, 76452 Legendre",Claire Henry
4052,Festin des chevaliers #6359,2008-10-19,"9, chemin de Masson, 62361 Marty-sur-Marchal",Monique Delattre
4053,Déjeuner des preux #7484,2013-06-01,"38, chemin François, 45272 Sainte Honoré",Aurore Louis
4054,Agapes fraternelles #3157,2004-12-10,"1, avenue Benjamin Rousset, 87563 Saint Thibaut",Michelle Peron
4055,Banquet royal #5172,2004-10-30,"78, avenue Leleu, 87320 Lenoir-sur-Coulon",Nathalie Toussaint
4056,Banquet royal #8350,2015-12-20,"9, avenue Jourdan, 31884 Gomez-sur-Mer",Hortense Benard-Gonzalez
4057,Festin des chevaliers #9173,2007-07-27,"4, boulevard Barthelemy, 97112 Pasquier-la-Forêt",Alix-Gabrielle Perret
4058,Festin des chevaliers #329,2016-09-29,"853, rue Catherine Bernier, 10596 Sainte Claudenec",Guillaume Maréchal-Bruneau
4059,Dîner de gala #4788,2008-12-19,"boulevard Margaret Thomas, 34695 Ribeiro",Philippe de Ollivier
4060,Agapes fraternelles #2587,2014-12-26,"18, boulevard Bernard, 72416 Renaultdan",Amélie Guibert
4061,Déjeuner des preux #2064,2017-11-07,"4, boulevard Gilles, 80871 Rodriguezboeuf",Laetitia Boyer de Carre
4062,Banquet royal #7607,2023-02-13,"48, rue de Potier, 82783 Besson-les-Bains",Alain Weiss de la Jacob
4063,Festin des chevaliers #2941,2011-12-14,"33, avenue Élisabeth Weber, 60385 Lenoir",Arthur Julien de la Lenoir
4064,Souper d'apparat #9880,2003-12-25,"37, chemin de Guillou, 89220 Neveu",Thibault Charrier
4065,Souper d'apparat #9117,2004-07-09,"boulevard Mace, 26136 Sainte Andréenec",Paulette Carpentier
4066,Déjeuner des preux #8480,2021-12-17,"38, rue Aurore Ferreira, 94730 Garnier-sur-Mer",Éric Renard
4067,Souper d'apparat #5681,2004-05-01,"7, boulevard Pinto, 94427 Saint Emmanuelnec",Philippine Maillard
4068,Souper d'apparat #1046,2014-07-02,"1, boulevard Noël Mary, 03384 Saint Auguste-les-Ba",Éléonore Hardy-Boutin
4069,Festin des chevaliers #7823,2003-02-02,"7, chemin de Pichon, 23138 Jacob",Cécile Garnier
4070,Banquet royal #346,2012-08-04,"avenue Mahe, 45744 Denis",Susanne Ruiz
4071,Banquet royal #4105,2006-10-19,"chemin de Becker, 73117 Valentin-la-Forêt",Léon Chartier
4072,Agapes fraternelles #9202,2005-07-22,"1, boulevard Thomas Delaunay, 16255 Sainte Guillau",Thérèse Barbe
4073,Agapes fraternelles #3123,2023-04-05,"3, boulevard Matthieu Pascal, 36963 Chauvet",Guillaume Pires
4074,Dîner de gala #3511,2022-08-25,"chemin Jeannine Adam, 18622 Renault",Élise du Barre
4075,Dîner de gala #3227,2022-09-01,"36, rue de Sauvage, 59824 Sainte François-les-Bain",Benoît Lefèvre
4076,Souper d'apparat #5522,2007-11-18,"2, rue Augustin Delmas, 04761 Lombard",Roger Roche
4077,Festin des chevaliers #3049,2000-12-30,"2, avenue de Léger, 95225 Legros",Marc Brunel du Da Costa
4078,Déjeuner des preux #1311,2008-02-23,"75, chemin Thibault, 10548 Adam-sur-Evrard",Lucie Boutin-Dijoux
4079,Dîner de gala #5150,2015-11-18,"57, chemin Vidal, 20614 Daniel-sur-Menard",Claire Royer
4080,Souper d'apparat #8341,2001-10-23,"17, rue Mathilde Rolland, 17734 CousinBourg",Christophe de Berthelot
4081,Déjeuner des preux #8476,2014-03-13,"17, avenue Laurent Couturier, 97355 Reynaud",Agathe Voisin
4082,Souper d'apparat #6497,2004-11-16,"31, rue Robin, 42414 Mercier",Constance Raynaud
4083,Souper d'apparat #3522,2012-06-09,"avenue Christine Millet, 97477 Laroche",Roland Petit-Lecoq
4084,Souper d'apparat #2413,2011-12-13,"6, rue de Moreau, 76119 Huet-la-Forêt",Dorothée de Bonneau
4085,Agapes fraternelles #6616,2005-07-22,"30, rue Adrien Aubert, 05925 Le Gall-sur-Durand",Bernadette du Leclercq
4086,Déjeuner des preux #5237,2023-07-22,"90, chemin de Torres, 66733 Pichon",Patrick Dupré
4087,Festin des chevaliers #474,2008-04-22,"98, boulevard Éric Roussel, 89492 Blin-les-Bains",Alphonse Morvan-Meunier
4088,Festin des chevaliers #9655,2006-10-04,"98, rue Aimé Turpin, 45342 Sainte Denis",Martin-Marc De Sousa
4089,Agapes fraternelles #8334,2011-01-06,"686, avenue Henriette Jean, 87452 Sainte LorraineB",Richard Leblanc du Godard
4090,Souper d'apparat #7625,2015-11-07,"79, avenue de Bouvet, 07202 Fournier",Arnaude-Nicole Girard
4091,Souper d'apparat #4699,2021-03-20,"62, chemin de Potier, 91115 Gérarddan",Corinne Bourgeois
4092,Souper d'apparat #7601,2004-02-20,"5, boulevard de Jacquot, 97199 Martin",Hortense Grégoire
4093,Banquet royal #787,2020-06-08,"chemin Michel Letellier, 10918 Marchal",Sabine Lemaire-Evrard
4094,Dîner de gala #4994,2015-09-16,"boulevard Renault, 71119 Buissondan",Philippine de Moulin
4095,Souper d'apparat #5056,2016-08-18,"36, boulevard Simon, 46548 Rey",Gilbert Le Roux
4096,Déjeuner des preux #7020,2007-10-25,"54, rue Marc Evrard, 91918 Sainte Lucie-les-Bains",Gabrielle Rossi
4097,Festin des chevaliers #8205,2005-10-06,"85, boulevard Dufour, 20663 Mahe-la-Forêt",Sabine François
4098,Agapes fraternelles #9888,2006-12-31,"46, boulevard Jeanne Perrier, 43859 Fouquet-sur-Au",Alexandria Lombard
4099,Souper d'apparat #1947,2018-04-08,"8, chemin de Da Costa, 66876 Loiseau",Arthur Gautier
4100,Souper d'apparat #1138,2022-01-30,"boulevard de Marchal, 93684 Le Roux",Marc Torres
4101,Festin des chevaliers #7357,2008-06-17,"rue de Duval, 20488 Fleury",Michèle Jean
4102,Festin des chevaliers #2240,2008-04-23,"65, boulevard Toussaint, 57310 Brunet",Marianne Ollivier
4103,Agapes fraternelles #4372,2023-08-23,"avenue Arthur Pereira, 97678 Techer",Richard Baudry
4104,Banquet royal #117,2013-10-04,"24, avenue Lamy, 22777 Andre-les-Bains",Emmanuel Fleury de Simon
4105,Banquet royal #9117,2019-11-21,"81, boulevard de Rodrigues, 43425 Saint Philippe",Luc Lévêque
4106,Festin des chevaliers #4723,2001-12-29,"271, rue Dorothée Colin, 58408 Vasseur",Zoé Lévêque
