IdR,nom_repas,date_repas,adr_repas,nom_chevalier_dame
4009,Déjeuner des preux #488,2017-04-04,2 Chemin des Dames,Tristan du Lac
4010,Déjeuner des preux #8557,2018-11-26,148 Boulevard du Roi,Gauvain de Lyonesse
4011,Agapes fraternelles #5686,2020-07-25,97 Boulevard du Roi,Iseult du Lac
4012,Agapes fraternelles #6352,2018-05-27,6 Chemin des Dames,Gauvain de Lyonesse
4013,Agapes fraternelles #7629,2015-07-12,80 Rue de la Paix,Lancelot de Cornouailles
4014,Déjeuner des preux #4105,2019-10-03,39 Boulevard du Roi,Élaine Pendragon
4015,Souper d'apparat #4608,2015-10-08,74 Boulevard du Roi,Viviane d'Orkney
4016,Dîner de gala #6837,2019-01-04,106 Avenue des Chevaliers,Tristan d'Orkney
4017,Dîner de gala #3225,2011-06-14,158 Chemin des Dames,Élaine Le Fay
4018,Festin des chevaliers #9366,2015-03-20,90 Rue de la Paix,Élaine d'Orkney
4019,Souper d'apparat #889,2004-09-29,134 Boulevard du Roi,Viviane Le Fay
4020,Banquet royal #4271,2017-11-20,177 Avenue des Chevaliers,Lancelot de Gaule
4021,Festin des chevaliers #6056,2019-06-15,79 Rue de la Paix,Iseult de Gaule
4022,Souper d'apparat #1262,2024-05-12,28 Boulevard du Roi,Gauvain de Gaule
4023,Agapes fraternelles #3145,2018-05-17,185 Allée des Preux,Arthur de Lyonesse
4024,Festin des chevaliers #4711,2007-10-29,174 Avenue des Chevaliers,Viviane Le Fay
4025,Déjeuner des preux #3424,2024-11-29,46 Chemin des Dames,Tristan de Gaule
4026,Souper d'apparat #5795,2008-11-03,58 Allée des Preux,Élaine de Gaule
4027,Agapes fraternelles #5792,2014-11-14,103 Avenue des Chevaliers,Tristan du Lac
4028,Banquet royal #1608,2021-04-11,112 Chemin des Dames,Morgane de Gaule
4029,Banquet royal #8897,2012-04-01,66 Place d'Armes,Morgane de Gaule
4030,Festin des chevaliers #7347,2024-03-25,199 Avenue des Chevaliers,Arthur du Lac
4031,Souper d'apparat #542,2024-03-10,13 Place d'Armes,Lancelot de Cornouailles
4032,Banquet royal #2083,2015-03-21,96 Rue de la Paix,Gauvain du Lac
4033,Dîner de gala #7787,2019-03-08,122 Avenue des Chevaliers,Perceval de Gaule
4034,Agapes fraternelles #929,2016-11-04,174 Avenue des Chevaliers,Gauvain Pendragon
4035,Souper d'apparat #350,2023-03-22,171 Place d'Armes,Perceval de Galles
4036,Festin des chevaliers #4753,2011-03-03,68 Place d'Armes,Morgane de Cornouailles
4037,Festin des chevaliers #6543,2018-11-18,47 Chemin des Dames,Lancelot de Cornouailles
4038,Dîner de gala #7888,2020-03-31,77 Allée des Preux,Morgane du Lac
4039,Banquet royal #9436,2007-09-08,60 Rue de la Paix,Tristan d'Orkney
4040,Agapes fraternelles #5670,2014-03-06,187 Avenue des Chevaliers,Guenièvre des Îles
4041,Festin des chevaliers #582,2018-11-19,59 Rue de la Paix,Lancelot Pendragon
4042,Agapes fraternelles #1281,2023-11-23,65 Boulevard du Roi,Guenièvre de Galles
4043,Agapes fraternelles #8384,2024-02-19,101 Rue de la Paix,Morgane de Cornouailles
4044,Dîner de gala #8990,2014-11-29,83 Avenue des Chevaliers,Arthur de Lyonesse
4045,Souper d'apparat #9830,2007-03-31,90 Place d'Armes,Guenièvre Pendragon
4046,Souper d'apparat #7280,2024-04-21,200 Place d'Armes,Guenièvre de Gaule
4047,Déjeuner des preux #1155,2017-09-30,107 Place d'Armes,Viviane de Lyonesse
4048,Agapes fraternelles #7130,2022-11-26,62 Rue de la Paix,Lancelot des Îles
4049,Déjeuner des preux #5732,2022-10-25,1 Boulevard du Roi,Élaine de Bretagne
4050,Dîner de gala #9880,2024-04-26,52 Place d'Armes,Tristan Le Fay
4051,Banquet royal #902,2024-04-16,88 Allée des Preux,Guenièvre de Lyonesse
4052,Agapes fraternelles #3632,2018-10-19,73 Allée des Preux,Morgane de Gaule
4053,Déjeuner des preux #4957,2019-11-07,174 Avenue des Chevaliers,Perceval de Bretagne
4054,Dîner de gala #2192,2023-12-17,164 Avenue des Chevaliers,Arthur de Galles
4055,Souper d'apparat #8468,2015-03-23,175 Allée des Preux,Viviane de Bretagne
4056,Souper d'apparat #3154,2021-09-23,104 Chemin des Dames,Lancelot du Lac
4057,Agapes fraternelles #6698,2012-04-03,75 Allée des Preux,Arthur de Galles
4058,Souper d'apparat #6757,2021-04-17,20 Avenue des Chevaliers,Tristan de Cornouailles
4059,Dîner de gala #7315,2019-12-07,73 Place d'Armes,Perceval d'Orkney
4060,Dîner de gala #4464,2021-03-10,145 Boulevard du Roi,Iseult Le Fay
4061,Agapes fraternelles #7644,2023-11-30,65 Avenue des Chevaliers,Tristan de Gaule
4062,Souper d'apparat #1528,2018-10-23,98 Avenue des Chevaliers,Arthur de Cornouailles
4063,Souper d'apparat #6925,2018-08-12,19 Boulevard du Roi,Lancelot de Gaule
4064,Festin des chevaliers #5204,2024-03-04,71 Avenue des Chevaliers,Élaine de Lyonesse
4065,Festin des chevaliers #8888,2016-04-22,95 Boulevard du Roi,Viviane d'Orkney
4066,Dîner de gala #6126,2023-10-05,185 Rue de la Paix,Guenièvre des Îles
4067,Festin des chevaliers #6990,2019-01-11,101 Avenue des Chevaliers,Viviane des Îles
4068,Banquet royal #8351,2020-02-14,147 Boulevard du Roi,Iseult de Lyonesse
4069,Festin des chevaliers #7732,2024-04-22,165 Allée des Preux,Viviane de Gaule
4070,Dîner de gala #318,2024-12-13,116 Place d'Armes,Viviane de Cornouailles
4071,Banquet royal #8165,2023-06-20,141 Chemin des Dames,Guenièvre Le Fay
4072,Banquet royal #2630,2024-02-06,51 Allée des Preux,Perceval d'Orkney
4073,Souper d'apparat #1221,2011-06-27,52 Chemin des Dames,Viviane des Îles
4074,Déjeuner des preux #8424,2022-04-08,113 Boulevard du Roi,Gauvain de Cornouailles
4075,Festin des chevaliers #79,2020-05-30,93 Allée des Preux,Iseult des Îles
4076,Déjeuner des preux #8786,2017-04-24,70 Rue de la Paix,Perceval de Lyonesse
4077,Dîner de gala #7344,2011-11-28,112 Place d'Armes,Morgane de Galles
4078,Agapes fraternelles #3969,2022-01-30,187 Boulevard du Roi,Guenièvre Le Fay
4079,Dîner de gala #8519,2002-08-25,134 Allée des Preux,Tristan des Îles
4080,Banquet royal #7383,2018-05-12,195 Boulevard du Roi,Perceval de Lyonesse
4081,Festin des chevaliers #2510,2015-10-19,119 Place d'Armes,Tristan Pendragon
4082,Souper d'apparat #9509,2019-12-15,85 Boulevard du Roi,Viviane de Lyonesse
4083,Dîner de gala #5751,2017-03-09,121 Rue de la Paix,Gauvain de Cornouailles
4084,Agapes fraternelles #7078,2009-03-26,60 Allée des Preux,Tristan des Îles
4085,Agapes fraternelles #3124,2007-04-26,191 Boulevard du Roi,Arthur de Cornouailles
4086,Dîner de gala #8541,2018-10-12,31 Chemin des Dames,Arthur Pendragon
4087,Déjeuner des preux #1684,2024-03-09,15 Avenue des Chevaliers,Morgane du Lac
4088,Agapes fraternelles #4691,2021-04-15,193 Allée des Preux,Tristan de Lyonesse
4089,Souper d'apparat #2874,2011-05-21,62 Allée des Preux,Iseult de Cornouailles
4090,Souper d'apparat #9632,2014-09-02,19 Allée des Preux,Perceval d'Orkney
4091,Dîner de gala #7831,2022-08-23,56 Place d'Armes,Viviane de Gaule
4092,Souper d'apparat #5707,2010-10-09,143 Place d'Armes,Arthur de Gaule
4093,Agapes fraternelles #978,2017-04-11,170 Place d'Armes,Tristan de Cornouailles
4094,Agapes fraternelles #4273,2020-11-09,53 Place d'Armes,Viviane de Galles
4095,Agapes fraternelles #8281,2024-10-30,93 Boulevard du Roi,Élaine de Lyonesse
4096,Déjeuner des preux #88,2014-05-26,195 Chemin des Dames,Arthur de Lyonesse
4097,Festin des chevaliers #2995,2013-11-05,136 Rue de la Paix,Gauvain des Îles
4098,Souper d'apparat #8445,2024-03-29,34 Rue de la Paix,Tristan de Lyonesse
4099,Banquet royal #5944,2010-03-07,64 Rue de la Paix,Élaine de Lyonesse
4100,Banquet royal #3081,2018-11-28,35 Chemin des Dames,Tristan d'Orkney
4101,Dîner de gala #8061,2014-10-26,55 Allée des Preux,Perceval de Gaule
4102,Banquet royal #9699,2006-11-28,86 Place d'Armes,Élaine de Cornouailles
4103,Déjeuner des preux #7408,2016-03-05,155 Avenue des Chevaliers,Gauvain de Bretagne
4104,Festin des chevaliers #5421,2024-03-05,139 Chemin des Dames,Viviane de Bretagne
4105,Souper d'apparat #1139,2014-11-10,75 Rue de la Paix,Morgane d'Orkney
4106,Banquet royal #9064,2011-08-30,61 Rue de la Paix,Iseult de Lyonesse
4107,Banquet royal #7775,2019-08-21,71 Avenue des Chevaliers,Tristan des Îles
4108,Déjeuner des preux #4377,2021-11-08,31 Boulevard du Roi,Gauvain du Lac
4109,Souper d'apparat #11,2017-02-15,159 Rue de la Paix,Iseult d'Orkney
4110,Dîner de gala #4335,2010-04-08,25 Boulevard du Roi,Viviane du Lac
4111,Banquet royal #7126,2015-03-17,181 Boulevard du Roi,Gauvain des Îles
4112,Déjeuner des preux #7460,2013-09-27,121 Avenue des Chevaliers,Gauvain de Lyonesse
4113,Déjeuner des preux #9928,2024-11-27,185 Avenue des Chevaliers,Arthur de Gaule
4114,Banquet royal #6468,2015-10-29,34 Avenue des Chevaliers,Gauvain de Gaule
4115,Banquet royal #3813,2024-09-09,80 Boulevard du Roi,Lancelot de Lyonesse
4116,Agapes fraternelles #4046,2022-03-03,65 Rue de la Paix,Morgane de Gaule
4117,Souper d'apparat #953,2015-11-05,145 Boulevard du Roi,Gauvain de Lyonesse
4118,Dîner de gala #7853,2022-02-05,11 Avenue des Chevaliers,Gauvain du Lac
4119,Dîner de gala #3638,2022-01-10,88 Allée des Preux,Perceval d'Orkney
4120,Banquet royal #645,2014-03-23,91 Place d'Armes,Viviane du Lac
4121,Banquet royal #9716,2008-11-22,9 Place d'Armes,Gauvain de Gaule
4122,Souper d'apparat #2551,2014-03-25,96 Chemin des Dames,Gauvain des Îles
4123,Agapes fraternelles #6958,2022-12-18,56 Chemin des Dames,Guenièvre de Galles
4124,Souper d'apparat #6767,2019-10-14,127 Boulevard du Roi,Viviane de Gaule
4125,Dîner de gala #3187,2023-08-31,84 Rue de la Paix,Perceval de Gaule
4126,Dîner de gala #7868,2005-01-29,62 Boulevard du Roi,Tristan de Lyonesse
4127,Agapes fraternelles #582,2018-04-12,64 Rue de la Paix,Arthur de Cornouailles
4128,Souper d'apparat #8424,2015-10-27,153 Avenue des Chevaliers,Morgane Le Fay
4129,Déjeuner des preux #8140,2017-04-14,148 Boulevard du Roi,Perceval de Lyonesse
4130,Festin des chevaliers #4192,2022-04-09,163 Allée des Preux,Lancelot Pendragon
4131,Dîner de gala #1985,2014-04-06,13 Allée des Preux,Gauvain des Îles
4132,Festin des chevaliers #9550,2006-10-23,131 Place d'Armes,Perceval de Lyonesse
4133,Festin des chevaliers #1878,2019-03-02,103 Allée des Preux,Perceval de Galles
4134,Déjeuner des preux #4832,2023-07-11,167 Chemin des Dames,Perceval de Galles
4135,Festin des chevaliers #9720,2020-11-20,103 Rue de la Paix,Perceval de Lyonesse
4136,Banquet royal #7116,2018-07-10,73 Avenue des Chevaliers,Tristan d'Orkney
4137,Déjeuner des preux #9869,2017-04-30,4 Avenue des Chevaliers,Guenièvre de Cornouailles
4138,Souper d'apparat #2671,2021-08-17,149 Boulevard du Roi,Gauvain de Cornouailles
4139,Agapes fraternelles #8685,2020-10-30,105 Chemin des Dames,Tristan de Cornouailles
4140,Souper d'apparat #3408,2015-11-06,136 Allée des Preux,Arthur Pendragon
4141,Souper d'apparat #6119,2023-03-16,15 Place d'Armes,Viviane des Îles
4142,Dîner de gala #2134,2007-04-23,165 Place d'Armes,Gauvain Le Fay
4143,Agapes fraternelles #3444,2021-02-19,120 Avenue des Chevaliers,Iseult de Bretagne
4144,Souper d'apparat #6875,2021-10-13,7 Place d'Armes,Gauvain du Lac
4145,Festin des chevaliers #3552,2012-04-27,37 Place d'Armes,Gauvain du Lac
4146,Agapes fraternelles #6453,2021-11-04,116 Allée des Preux,Gauvain des Îles
4147,Souper d'apparat #4286,2021-04-14,73 Avenue des Chevaliers,Perceval de Galles
4148,Agapes fraternelles #4103,2018-02-09,111 Chemin des Dames,Lancelot Pendragon
4149,Agapes fraternelles #7877,2018-03-31,108 Allée des Preux,Viviane Pendragon
4150,Souper d'apparat #3134,2022-11-28,162 Chemin des Dames,Lancelot de Cornouailles
4151,Dîner de gala #8701,2024-03-13,22 Chemin des Dames,Élaine de Gaule
4152,Déjeuner des preux #973,2022-02-08,157 Allée des Preux,Morgane du Lac
4153,Souper d'apparat #8248,2021-06-22,200 Place d'Armes,Lancelot de Gaule
4154,Festin des chevaliers #763,2015-03-28,85 Chemin des Dames,Iseult Le Fay
4155,Agapes fraternelles #9979,2018-03-10,189 Avenue des Chevaliers,Morgane de Bretagne
4156,Dîner de gala #7189,2008-10-28,138 Rue de la Paix,Viviane du Lac
4157,Agapes fraternelles #553,2018-01-19,115 Chemin des Dames,Guenièvre d'Orkney
4158,Banquet royal #1245,2015-10-23,170 Chemin des Dames,Viviane de Gaule
4159,Festin des chevaliers #6055,2022-10-14,36 Boulevard du Roi,Élaine de Gaule
4160,Souper d'apparat #4165,2006-11-25,5 Rue de la Paix,Guenièvre de Gaule
4161,Festin des chevaliers #5143,2024-08-14,98 Place d'Armes,Lancelot de Galles
4162,Déjeuner des preux #1849,2007-04-08,9 Rue de la Paix,Élaine de Bretagne
4163,Festin des chevaliers #9025,2014-03-10,27 Chemin des Dames,Lancelot de Galles
4164,Déjeuner des preux #6326,2011-04-02,93 Boulevard du Roi,Guenièvre de Bretagne
4165,Agapes fraternelles #4580,2021-11-13,171 Boulevard du Roi,Gauvain de Galles
4166,Souper d'apparat #230,2011-05-24,147 Boulevard du Roi,Perceval d'Orkney
4167,Déjeuner des preux #8501,2023-11-30,67 Chemin des Dames,Morgane de Gaule
4168,Festin des chevaliers #3683,2010-03-08,160 Avenue des Chevaliers,Lancelot d'Orkney
4169,Déjeuner des preux #2848,2024-11-12,4 Place d'Armes,Arthur de Bretagne
4170,Déjeuner des preux #4261,2017-07-19,181 Place d'Armes,Iseult de Gaule
4171,Déjeuner des preux #2622,2018-10-03,83 Allée des Preux,Viviane de Bretagne
4172,Déjeuner des preux #3070,2020-03-05,41 Chemin des Dames,Tristan des Îles
4173,Banquet royal #3866,2022-04-20,177 Allée des Preux,Arthur d'Orkney
4174,Agapes fraternelles #2203,2005-11-17,31 Boulevard du Roi,Gauvain Le Fay
4175,Déjeuner des preux #7605,2022-12-29,93 Allée des Preux,Guenièvre de Bretagne
4176,Festin des chevaliers #6805,2020-08-06,73 Chemin des Dames,Élaine de Gaule
4177,Déjeuner des preux #2696,2023-11-16,196 Boulevard du Roi,Viviane de Bretagne
4178,Souper d'apparat #1769,2018-11-02,191 Chemin des Dames,Guenièvre de Cornouailles
4179,Agapes fraternelles #3147,2021-03-12,153 Rue de la Paix,Guenièvre de Cornouailles
4180,Déjeuner des preux #3976,2010-03-08,179 Chemin des Dames,Perceval Le Fay
4181,Déjeuner des preux #6158,2022-04-27,159 Chemin des Dames,Tristan du Lac
4182,Banquet royal #4729,2019-02-25,170 Rue de la Paix,Iseult de Galles
4183,Festin des chevaliers #1333,2013-06-26,73 Place d'Armes,Gauvain des Îles
4184,Déjeuner des preux #5944,2014-11-13,172 Avenue des Chevaliers,Morgane Le Fay
4185,Souper d'apparat #4052,2021-11-11,161 Place d'Armes,Tristan Le Fay
4186,Banquet royal #2731,2019-10-23,97 Place d'Armes,Morgane du Lac
4187,Dîner de gala #7408,2011-10-19,143 Allée des Preux,Viviane Pendragon
4188,Dîner de gala #1149,2023-03-29,198 Boulevard du Roi,Iseult Pendragon
4189,Agapes fraternelles #7356,2021-10-23,146 Rue de la Paix,Iseult de Lyonesse
4190,Déjeuner des preux #3893,2006-10-02,163 Boulevard du Roi,Viviane de Cornouailles
4191,Déjeuner des preux #114,2018-03-28,29 Rue de la Paix,Iseult des Îles
4192,Déjeuner des preux #2802,2014-05-23,52 Rue de la Paix,Viviane de Lyonesse
4193,Banquet royal #4187,2023-01-19,181 Boulevard du Roi,Arthur de Cornouailles
4194,Agapes fraternelles #9531,2015-11-22,152 Rue de la Paix,Gauvain de Galles
4195,Agapes fraternelles #6756,2003-04-12,147 Rue de la Paix,Morgane Pendragon
4196,Banquet royal #3530,2018-10-18,172 Chemin des Dames,Lancelot de Galles
4197,Banquet royal #1973,2023-02-12,115 Allée des Preux,Perceval du Lac
4198,Banquet royal #1259,2018-03-19,55 Boulevard du Roi,Morgane d'Orkney
4199,Banquet royal #4464,2017-11-24,79 Boulevard du Roi,Tristan d'Orkney
4200,Banquet royal #2049,2014-11-19,169 Place d'Armes,Arthur Le Fay
4201,Festin des chevaliers #8636,2020-05-17,187 Chemin des Dames,Arthur de Lyonesse
4202,Banquet royal #7597,2024-10-29,95 Avenue des Chevaliers,Lancelot de Cornouailles
4203,Festin des chevaliers #2339,2011-11-28,134 Boulevard du Roi,Viviane de Lyonesse
4204,Agapes fraternelles #5263,2022-11-15,176 Avenue des Chevaliers,Gauvain de Lyonesse
4205,Déjeuner des preux #1605,2006-10-20,161 Avenue des Chevaliers,Perceval de Lyonesse
4206,Dîner de gala #2501,2020-03-09,195 Chemin des Dames,Arthur d'Orkney
4207,Souper d'apparat #3104,2006-03-29,117 Rue de la Paix,Lancelot de Lyonesse
4208,Banquet royal #6246,2011-10-01,120 Boulevard du Roi,Perceval des Îles
4209,Festin des chevaliers #7483,2020-03-04,109 Avenue des Chevaliers,Arthur de Galles
4210,Banquet royal #7321,2023-03-16,129 Boulevard du Roi,Iseult de Gaule
4211,Dîner de gala #596,2024-04-18,188 Allée des Preux,Lancelot de Gaule
4212,Festin des chevaliers #6277,2018-04-19,141 Allée des Preux,Tristan de Lyonesse
4213,Souper d'apparat #5225,2010-01-29,21 Rue de la Paix,Perceval des Îles
4214,Banquet royal #6369,2021-03-23,38 Rue de la Paix,Gauvain Pendragon
4215,Banquet royal #2242,2011-07-11,81 Rue de la Paix,Tristan de Cornouailles
4216,Festin des chevaliers #4533,2021-04-15,25 Rue de la Paix,Lancelot des Îles
4217,Déjeuner des preux #2620,2016-04-25,2 Rue de la Paix,Viviane des Îles
4218,Festin des chevaliers #5708,2022-05-14,185 Boulevard du Roi,Iseult de Gaule
4219,Dîner de gala #5048,2021-10-29,105 Rue de la Paix,Viviane de Gaule
4220,Dîner de gala #8292,2016-05-09,131 Avenue des Chevaliers,Perceval Pendragon
4221,Dîner de gala #2095,2024-02-18,117 Allée des Preux,Tristan d'Orkney
4222,Déjeuner des preux #2767,2019-11-28,160 Rue de la Paix,Perceval des Îles
4223,Dîner de gala #7664,2022-10-07,141 Boulevard du Roi,Lancelot d'Orkney
4224,Banquet royal #1194,2017-11-29,67 Rue de la Paix,Viviane de Lyonesse
4225,Souper d'apparat #4153,2020-09-01,192 Place d'Armes,Lancelot des Îles
4226,Dîner de gala #2447,2021-11-18,39 Boulevard du Roi,Iseult d'Orkney
4227,Agapes fraternelles #5978,2023-03-31,109 Rue de la Paix,Guenièvre de Lyonesse
4228,Déjeuner des preux #1620,2018-10-10,29 Allée des Preux,Élaine Le Fay
4229,Dîner de gala #2196,2014-05-29,187 Chemin des Dames,Arthur Pendragon
4230,Souper d'apparat #7271,2017-04-02,78 Chemin des Dames,Perceval Pendragon
4231,Déjeuner des preux #8172,2015-04-24,166 Rue de la Paix,Gauvain du Lac
4232,Dîner de gala #4624,2024-04-05,83 Rue de la Paix,Iseult des Îles
4233,Banquet royal #6606,2024-10-16,171 Avenue des Chevaliers,Morgane Le Fay
4234,Déjeuner des preux #1483,2024-04-03,167 Chemin des Dames,Iseult d'Orkney
4235,Souper d'apparat #1109,2018-04-25,107 Avenue des Chevaliers,Guenièvre de Bretagne
4236,Banquet royal #8888,2018-03-02,191 Boulevard du Roi,Tristan de Gaule
4237,Banquet royal #9924,2022-11-02,144 Chemin des Dames,Guenièvre des Îles
4238,Festin des chevaliers #6867,2021-04-16,140 Rue de la Paix,Tristan de Cornouailles
4239,Festin des chevaliers #6223,2019-10-12,47 Chemin des Dames,Lancelot de Lyonesse
4240,Dîner de gala #3368,2018-11-17,169 Allée des Preux,Perceval de Gaule
4241,Banquet royal #6878,2015-04-10,51 Chemin des Dames,Iseult d'Orkney
4242,Agapes fraternelles #4486,2024-10-22,42 Place d'Armes,Gauvain Pendragon
4243,Banquet royal #3950,2024-09-04,125 Allée des Preux,Iseult de Galles
4244,Banquet royal #4127,2024-04-13,82 Avenue des Chevaliers,Viviane de Galles
4245,Banquet royal #5048,2011-04-27,75 Allée des Preux,Guenièvre Le Fay
4246,Déjeuner des preux #7076,2020-10-12,69 Rue de la Paix,Lancelot de Galles
4247,Agapes fraternelles #9983,2018-03-31,184 Place d'Armes,Lancelot du Lac
4248,Agapes fraternelles #9652,2014-04-02,181 Chemin des Dames,Viviane Pendragon
4249,Déjeuner des preux #8024,2021-07-06,145 Place d'Armes,Lancelot de Cornouailles
4250,Agapes fraternelles #8287,2019-01-26,89 Boulevard du Roi,Perceval de Cornouailles
4251,Banquet royal #7022,2008-04-08,62 Place d'Armes,Gauvain de Lyonesse
4252,Banquet royal #892,2019-12-23,154 Rue de la Paix,Gauvain de Gaule
4253,Banquet royal #9914,2024-02-12,95 Avenue des Chevaliers,Guenièvre des Îles
4254,Déjeuner des preux #8449,2014-05-05,155 Chemin des Dames,Viviane du Lac
4255,Déjeuner des preux #1787,2022-03-29,167 Avenue des Chevaliers,Arthur de Gaule
